cik_str,ticker,title
96223,JEF,Jefferies Financial Group Inc.
96536,TAYD,TAYLOR DEVICES INC
96699,TCCO,TECHNICAL COMMUNICATIONS CORP
96793,SSY,SUNLINK HEALTH SYSTEMS INC
96869,TRC,TEJON RANCH CO
96885,TIKK,TEL INSTRUMENT ELECTRONICS CORP
96943,TFX,TELEFLEX INC
97134,TNC,TENNANT CO
97210,TER,"TERADYNE, INC"
97216,TEX,TEREX CORP
97476,TXN,TEXAS INSTRUMENTS INC
97517,TPL,TEXAS PACIFIC LAND TRUST
97745,TMO,THERMO FISHER SCIENTIFIC INC.
98222,TDW,TIDEWATER INC
98246,TIF,TIFFANY & CO
98338,TSRI,TSR INC
98362,TKR,TIMKEN CO
98677,TR,TOOTSIE ROLL INDUSTRIES INC
98752,TTLO,TOROTEL INC
99106,TNLX,TRANS LUX Corp
99302,TRNS,TRANSCAT INC
99780,TRN,TRINITY INDUSTRIES INC
100378,TWIN,TWIN DISC INC
100493,TSN,"TYSON FOODS, INC."
100517,UAL,"United Airlines Holdings, Inc."
100591,AGX,ARGAN INC
100625,SRMC,SIERRA MONITOR CORP /CA/
100716,UNAM,UNICO AMERICAN CORP
100726,UFI,UNIFI INC
100826,UEPEM,UNION ELECTRIC CO
100826,UEPEN,UNION ELECTRIC CO
100826,UEPEO,UNION ELECTRIC CO
100826,UEPEP,UNION ELECTRIC CO
100826,UELMO,UNION ELECTRIC CO
100826,UEPCO,UNION ELECTRIC CO
100826,UEPCP,UNION ELECTRIC CO
100885,UNP,UNION PACIFIC CORP
101199,UFCS,UNITED FIRE GROUP INC
101295,UG,UNITED GUARDIAN INC
101382,UMBF,UMB FINANCIAL CORP
101538,UAMY,UNITED STATES ANTIMONY CORP
101594,USEG,US ENERGY CORP
101778,MRO,MARATHON OIL CORP
101829,UTX,RAYTHEON TECHNOLOGIES CORP
101829,RTX,RAYTHEON TECHNOLOGIES CORP
101830,S,SPRINT Corp
101984,UEIC,UNIVERSAL ELECTRONICS INC
102037,UVV,UNIVERSAL CORP /VA/
102109,UUU,UNIVERSAL SECURITY INSTRUMENTS INC
102198,CTTC,CALMARE THERAPEUTICS Inc
102212,UVSP,UNIVEST FINANCIAL Corp
102729,VMI,VALMONT INDUSTRIES INC
102752,VSEC,VSE CORP
103145,VECO,VEECO INSTRUMENTS INC
103379,VFC,V F CORP
103595,VLGEA,VILLAGE SUPER MARKET INC
103730,VSH,VISHAY INTERTECHNOLOGY INC
103872,VOLT,"VOLT INFORMATION SCIENCES, INC."
104169,WMT,Walmart Inc.
104889,GHC,Graham Holdings Co
104894,WRE,WASHINGTON REAL ESTATE INVESTMENT TRUST
104897,WSCI,"WSI INDUSTRIES, INC."
104918,AVA,AVISTA CORP
105016,WSO,WATSCO INC
105132,WDFC,WD 40 CO
105319,WW,"WW INTERNATIONAL, INC."
105418,WMK,WEIS MARKETS INC
105608,WGA,AG&E HOLDINGS INC.
105634,EME,"EMCOR Group, Inc."
105744,GBR,"New Concept Energy, Inc."
105770,WST,WEST PHARMACEUTICAL SERVICES INC
106040,WDC,WESTERN DIGITAL CORP
106455,WLBAQ,WESTMORELAND COAL Co
106532,WEYS,WEYCO GROUP INC
106535,WY,WEYERHAEUSER CO
106640,WHR,WHIRLPOOL CORP /DE/
107140,JW-A,"JOHN WILEY & SONS, INC."
107140,JW-B,"JOHN WILEY & SONS, INC."
107263,WMB,"WILLIAMS COMPANIES, INC."
107687,WGO,WINNEBAGO INDUSTRIES INC
108312,WWD,"Woodward, Inc."
108385,WRLD,WORLD ACCEPTANCE CORP
108516,WOR,WORTHINGTON INDUSTRIES INC
108985,YORW,YORK WATER CO
109177,SPB,"Spectrum Brands Holdings, Inc."
109198,TJX,TJX COMPANIES INC /DE/
109380,ZIONO,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109380,ZIONP,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109380,ZIONW,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109380,ZBK,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109380,ZIONL,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109380,ZIONN,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
109563,AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC
109657,GTBP,"GT Biopharma, Inc."
110390,UN,UNILEVER N V
110471,WWW,WOLVERINE WORLD WIDE INC /DE/
110621,RPM,RPM INTERNATIONAL INC/DE/
200406,JNJ,JOHNSON & JOHNSON
201533,CMS-PB,CONSUMERS ENERGY CO
202058,LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/"
202947,CPTP,CAPITAL PROPERTIES INC /RI/
203527,VAR,VARIAN MEDICAL SYSTEMS INC
203596,WSBC,WESBANCO INC
215466,CDE,"Coeur Mining, Inc."
216085,HVT,HAVERTY FURNITURE COMPANIES INC
216228,ITT,ITT Inc.
217346,TXT,TEXTRON INC
217410,UL,UNILEVER PLC
225211,OHGI,Touchpoint Group Holdings Inc.
225211,TGHI,Touchpoint Group Holdings Inc.
225628,PSSR,"PASSUR Aerospace, Inc."
225648,CVA,COVANTA HOLDING CORP
230557,SIGI,SELECTIVE INSURANCE GROUP INC
275053,NATR,NATURES SUNSHINE PRODUCTS INC
275880,PSN,PARSONS CORP
276283,ESCC,EVANS & SUTHERLAND COMPUTER CORP
276720,PCYO,PURE CYCLE CORP
277058,UWN,NEVADA GOLD & CASINOS INC
277135,GWW,"W.W. GRAINGER, INC."
277509,FSS,FEDERAL SIGNAL CORP /DE/
277948,CSX,CSX CORP
278130,PIR,PIER 1 IMPORTS INC/DE
278130,PIRRQ,PIER 1 IMPORTS INC/DE
278165,OMQS,OMNIQ Corp.
278166,CVCO,CAVCO INDUSTRIES INC.
310056,VCON,VICON INDUSTRIES INC /NY/
310142,SXT,SENSIENT TECHNOLOGIES CORP
310158,MRK,"Merck & Co., Inc."
310354,SXI,STANDEX INTERNATIONAL CORP/DE/
310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMFO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAP,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAT,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMFM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAI,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAK,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAL,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAG,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310764,SYK,STRYKER CORP
311094,WABC,WESTAMERICA BANCORPORATION
311337,SU,SUNCOR ENERGY INC
311817,HMG,HMG COURTLAND PROPERTIES INC
312069,BCS,BARCLAYS PLC
312070,ATMP,BARCLAYS BANK PLC
312070,BAL,BARCLAYS BANK PLC
312070,BCM,BARCLAYS BANK PLC
312070,CAPE,BARCLAYS BANK PLC
312070,XVZ,BARCLAYS BANK PLC
312070,VQT,BARCLAYS BANK PLC
312070,VXX,BARCLAYS BANK PLC
312070,VXZ,BARCLAYS BANK PLC
312070,WIL,BARCLAYS BANK PLC
312070,SBUG,BARCLAYS BANK PLC
312070,SGG,BARCLAYS BANK PLC
312070,STPP,BARCLAYS BANK PLC
312070,OLEM,BARCLAYS BANK PLC
312070,PGM,BARCLAYS BANK PLC
312070,RODI,BARCLAYS BANK PLC
312070,LD,BARCLAYS BANK PLC
312070,NIB,BARCLAYS BANK PLC
312070,OIL,BARCLAYS BANK PLC
312070,OILND,BARCLAYS BANK PLC
312070,OILNF,BARCLAYS BANK PLC
312070,JJN,BARCLAYS BANK PLC
312070,JJP,BARCLAYS BANK PLC
312070,JJS,BARCLAYS BANK PLC
312070,JJT,BARCLAYS BANK PLC
312070,JJU,BARCLAYS BANK PLC
312070,JO,BARCLAYS BANK PLC
312070,GSP,BARCLAYS BANK PLC
312070,IMLP,BARCLAYS BANK PLC
312070,JJA,BARCLAYS BANK PLC
312070,JJC,BARCLAYS BANK PLC
312070,JJE,BARCLAYS BANK PLC
312070,JJM,BARCLAYS BANK PLC
312070,FIYY,BARCLAYS BANK PLC
312070,FLAT,BARCLAYS BANK PLC
312070,FLEU,BARCLAYS BANK PLC
312070,GAZ,BARCLAYS BANK PLC
312070,GBUG,BARCLAYS BANK PLC
312070,GRN,BARCLAYS BANK PLC
312070,DTUL,BARCLAYS BANK PLC
312070,DTUS,BARCLAYS BANK PLC
312070,DTYL,BARCLAYS BANK PLC
312070,DTYS,BARCLAYS BANK PLC
312070,FFEU,BARCLAYS BANK PLC
312070,COW,BARCLAYS BANK PLC
312070,DFVL,BARCLAYS BANK PLC
312070,DFVS,BARCLAYS BANK PLC
312070,DJP,BARCLAYS BANK PLC
312070,DLBS,BARCLAYS BANK PLC
312257,IVFH,INNOVATIVE FOOD HOLDINGS INC
313143,HAE,HAEMONETICS CORP
313151,SADDP,SADDLEBROOK RESORTS INC
313216,PHG,KONINKLIJKE PHILIPS NV
313364,MTR,MESA ROYALTY TRUST/TX
313616,DHR,DANAHER CORP /DE/
313616,DHR-PA,DANAHER CORP /DE/
313616,DHR-PB,DANAHER CORP /DE/
313716,HDNG,HARDINGE INC
313807,BP,BP PLC
313838,SNE,SONY CORP
313927,CHD,CHURCH & DWIGHT CO INC /DE/
314203,MUX,McEwen Mining Inc.
314227,TOMZ,"TOMI Environmental Solutions, Inc."
314489,BUSE,FIRST BUSEY CORP /NV/
314590,SSL,SASOL LTD
314808,VAL,Valaris plc
315131,PHX,PANHANDLE OIL & GAS INC
315189,DE,DEERE & CO
315213,RHI,ROBERT HALF INTERNATIONAL INC.
315293,AON,Aon plc
315374,HURC,HURCO COMPANIES INC
315545,PVCT,"PROVECTUS BIOPHARMACEUTICALS, INC."
315545,PVCTW,"PROVECTUS BIOPHARMACEUTICALS, INC."
315709,IBOC,INTERNATIONAL BANCSHARES CORP
315849,SGB,SOUTHWEST GEORGIA FINANCIAL CORP
315852,RRC,RANGE RESOURCES CORP
315858,BBX,BBX Capital Corp
315858,BBXTB,BBX Capital Corp
315958,CRMZ,CREDITRISKMONITOR COM INC
316253,ENZ,ENZO BIOCHEM INC
316709,SCHW,SCHWAB CHARLES CORP
316709,SCHW-PC,SCHWAB CHARLES CORP
316709,SCHW-PD,SCHWAB CHARLES CORP
316736,FPPP,FIELDPOINT PETROLEUM CORP
316888,ASM,AVINO SILVER & GOLD MINES LTD
317340,MKRS,MIKROS SYSTEMS CORP
317540,COKE,"Coca-Cola Consolidated, Inc."
317788,APPS,"Digital Turbine, Inc."
318154,AMGN,AMGEN INC
318300,PEBO,PEOPLES BANCORP INC
318306,ABEO,ABEONA THERAPEUTICS INC.
318673,SNFCA,SECURITY NATIONAL FINANCIAL CORP
318833,TISI,TEAM INC
318996,KEGX,KEY ENERGY SERVICES INC
319016,FZMD,"Fuse Medical, Inc."
319200,REGT,REGENT TECHNOLOGIES INC
319201,KLAC,KLA CORP
319458,ENSV,Enservco Corp
319654,PBT,PERMIAN BASIN ROYALTY TRUST
319655,SJT,SAN JUAN BASIN ROYALTY TRUST
319671,GBGD,GLOBAL GOLD CORP
319815,MXWL,MAXWELL TECHNOLOGIES INC
320017,CLBS,"CALADRIUS BIOSCIENCES, INC."
320121,TLSRP,TELOS CORP
320187,NKE,"NIKE, Inc."
320193,AAPL,Apple Inc.
320335,GL,GLOBE LIFE INC.
320340,INS,INTELLIGENT SYSTEMS CORP
320575,PESXQ,PIONEER ENERGY SERVICES CORP
350403,PHII,"PHI Group, Inc./DE"
350403,PHIIK,"PHI Group, Inc./DE"
350698,AN,"AUTONATION, INC."
350737,OBCI,OCEAN BIO CHEM INC
350797,EV,EATON VANCE CORP
350852,CTBI,COMMUNITY TRUST BANCORP INC /KY/
350868,ITI,"ITERIS, INC."
350894,SEIC,SEI INVESTMENTS CO
351569,ABCB,Ameris Bancorp
351789,ELSE,ELECTRO SENSORS INC
351817,SBOW,"SILVERBOW RESOURCES, INC."
351834,STKL,SunOpta Inc.
351998,DAIO,DATA I/O CORP
352541,LNT,ALLIANT ENERGY CORP
352825,FSTR,FOSTER L B CO
352915,UHS,UNIVERSAL HEALTH SERVICES INC
352955,CKX,"CKX LANDS, INC."
352960,EEH,SWEDISH EXPORT CREDIT CORP /SWED/
352960,FUE,SWEDISH EXPORT CREDIT CORP /SWED/
352960,RJA,SWEDISH EXPORT CREDIT CORP /SWED/
352960,RJI,SWEDISH EXPORT CREDIT CORP /SWED/
352960,RJN,SWEDISH EXPORT CREDIT CORP /SWED/
352960,RJZ,SWEDISH EXPORT CREDIT CORP /SWED/
352960,GRU,SWEDISH EXPORT CREDIT CORP /SWED/
352991,AOXY,ADVANCED OXYGEN TECHNOLOGIES INC
352998,TLGT,"Teligent, Inc."
353020,AEGN,Aegion Corp
353184,AIRT,AIR T INC
353184,AIRTW,AIR T INC
353278,NVO,NOVO NORDISK A S
353569,QDEL,QUIDEL CORP /DE/
354190,AJG,Arthur J. Gallagher & Co.
354647,CVBF,CVB FINANCIAL CORP
354707,HE,HAWAIIAN ELECTRIC INDUSTRIES INC
354908,FLIR,FLIR SYSTEMS INC
354950,HD,"HOME DEPOT, INC."
354963,SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/
355019,FONR,FONAR CORP
355379,MDWT,MIDWEST HOLDING INC.
355811,GNTX,GENTEX CORP
355948,RELL,RICHARDSON ELECTRONICS LTD/DE
356028,CA,"CA, INC."
356037,CSPI,CSP INC /MA/
356171,TCBK,TRICO BANCSHARES /
356309,NJR,NEW JERSEY RESOURCES CORP
356590,GTII,"GLOBAL TECH INDUSTRIES GROUP, INC."
357173,OSBC,OLD SECOND BANCORP INC
357294,HOV,HOVNANIAN ENTERPRISES INC
357301,TRST,TRUSTCO BANK CORP N Y
700564,FULT,FULTON FINANCIAL CORP
700565,FMBH,"FIRST MID BANCSHARES, INC."
700764,VYEY,"VICTORY OILFIELD TECH, INC."
700841,RCMT,RCM TECHNOLOGIES INC
700923,MYRG,MYR GROUP INC.
701288,ATRI,ATRION CORP
701347,CPF,CENTRAL PACIFIC FINANCIAL CORP
701374,SIX,Six Flags Entertainment Corp
701719,ELA,Envela Corp
701818,KGC,KINROSS GOLD CORP
701853,BXS,BANCORPSOUTH INC
701853,BXS-PA,BANCORPSOUTH INC
701869,IHC,INDEPENDENCE HOLDING CO
701985,LB,"L Brands, Inc."
702165,NSC,NORFOLK SOUTHERN CORP
702325,FMBI,FIRST MIDWEST BANCORP INC
702325,FMBIO,FIRST MIDWEST BANCORP INC
702325,FMBIP,FIRST MIDWEST BANCORP INC
702513,BOCH,Bank of Commerce Holdings
703351,EAT,"BRINKER INTERNATIONAL, INC"
703361,IDTI,INTEGRATED DEVICE TECHNOLOGY INC
703604,LAWS,LAWSON PRODUCTS INC/NEW/DE/
704051,LM,"LEGG MASON, INC."
704172,PHIL,PHI GROUP INC
704366,WODI,"WOD Retail Solutions, Inc."
704415,TVTY,"TIVITY HEALTH, INC."
704440,KRMD,REPRO MED SYSTEMS INC
704532,ONTO,Onto Innovation Inc.
704562,CDMO,"Avid Bioservices, Inc."
704562,CDMOP,"Avid Bioservices, Inc."
705432,SBSI,SOUTHSIDE BANCSHARES INC
706129,HBNC,HORIZON BANCORP INC /IN/
706688,AAN,AARON'S INC
706698,UTMD,UTAH MEDICAL PRODUCTS INC
706863,SBFMD,UNION BANKSHARES INC
706863,UNB,UNION BANKSHARES INC
707179,ONB,OLD NATIONAL BANCORP /IN/
707388,DRAD,DIGIRAD CORP
707388,DRADP,DIGIRAD CORP
707511,RGRX,REGENERX BIOPHARMACEUTICALS INC
707549,LRCX,LAM RESEARCH CORP
707605,ASRV,AMERISERV FINANCIAL INC /PA/
707886,UCFC,UNITED COMMUNITY FINANCIAL CORP
708781,CASS,CASS INFORMATION SYSTEMS INC
708818,NXGN,"NEXTGEN HEALTHCARE, INC."
708819,MDRIQ,MCDERMOTT INTERNATIONAL INC
708821,PAR,PAR TECHNOLOGY CORP
708955,FFBC,FIRST FINANCIAL BANCORP /OH/
709005,NROM,NOBLE ROMANS INC
709283,QMCO,QUANTUM CORP /DE/
709337,FMNB,FARMERS NATIONAL BANC CORP /OH/
710752,SBR,SABINE ROYALTY TRUST
710782,EVGI,Evergreen International Corp.
711034,THMG,THUNDER MOUNTAIN GOLD INC
711377,NEOG,NEOGEN CORP
711404,COO,"COOPER COMPANIES, INC."
711477,KIRY,KIEWIT ROYALTY TRUST
711665,GADS,"Gadsden Properties, Inc."
711669,CBAN,COLONY BANKCORP INC
711772,CATC,CAMBRIDGE BANCORP
712034,ACCO,ACCO BRANDS Corp
712515,EA,ELECTRONIC ARTS INC.
712534,FRME,FIRST MERCHANTS CORP
712537,FCF,FIRST COMMONWEALTH FINANCIAL CORP /PA/
712770,OLP,ONE LIBERTY PROPERTIES INC
712771,CNOB,"ConnectOne Bancorp, Inc."
713095,FFKT,FARMERS CAPITAL BANK CORP
713425,AMSWA,AMERICAN SOFTWARE INC
713676,PNC,"PNC FINANCIAL SERVICES GROUP, INC."
713676,PNC-PP,"PNC FINANCIAL SERVICES GROUP, INC."
713676,PNC-PQ,"PNC FINANCIAL SERVICES GROUP, INC."
714256,WNDM,Sanara MedTech Inc.
714284,SORL,SORL Auto Parts Inc
714310,VLY,VALLEY NATIONAL BANCORP
714395,GABC,"GERMAN AMERICAN BANCORP, INC."
714562,THFF,FIRST FINANCIAL CORP /IN/
714603,DST,DST SYSTEMS INC
714712,JUVF,JUNIATA VALLEY FINANCIAL CORP
715072,RNST,RENASANT CORP
715153,HMC,HONDA MOTOR CO LTD
715446,ANIX,Anixa Biosciences Inc
715579,ACNB,ACNB CORP
715787,TILE,INTERFACE INC
715788,EVIO,"EVIO, INC."
715957,D,"DOMINION ENERGY, INC"
715957,DCUE,"DOMINION ENERGY, INC"
715957,DRUA,"DOMINION ENERGY, INC"
716006,YRCW,YRC Worldwide Inc.
716133,CBB,CINCINNATI BELL INC
716314,GHM,GRAHAM CORP
716605,PWOD,PENNS WOODS BANCORP INC
716634,RDI,READING INTERNATIONAL INC
716643,RGS,REGIS CORP
716688,MFCO,MICROWAVE FILTER CO INC /NY/
717423,MUR,MURPHY OIL CORP
717538,AROW,ARROW FINANCIAL CORP
717605,HXL,HEXCEL CORP /DE/
717720,VALU,VALUE LINE INC
717806,FUSB,FIRST US BANCSHARES INC
717826,ERIC,ERICSSON LM TELEPHONE CO
717954,UNF,UNIFIRST CORP
718332,RAVE,"RAVE RESTAURANT GROUP, INC."
718413,CMTV,COMMUNITY BANCORP /VT
718877,ATVI,"Activision Blizzard, Inc."
718937,STAA,STAAR SURGICAL CO
718940,BCE,BCE INC
719135,APYX,Apyx Medical Corp
719220,STBA,S&T BANCORP INC
719245,WBK,WESTPAC BANKING CORP
719274,GIGA,GIGA TRONICS INC
719402,FXNC,FIRST NATIONAL CORP /VA/
719413,HL,HECLA MINING CO/DE/
719413,HL-PB,HECLA MINING CO/DE/
719494,INRD,"Inrad Optics, Inc."
719733,KTCC,KEY TRONIC CORP
719739,SIVB,SVB FINANCIAL GROUP
719739,SIVBP,SVB FINANCIAL GROUP
719955,WSM,WILLIAMS SONOMA INC
720002,MSFG,MAINSOURCE FINANCIAL GROUP
720005,RJF,RAYMOND JAMES FINANCIAL INC
720154,BASI,BIOANALYTICAL SYSTEMS INC
720500,ASYS,AMTECH SYSTEMS INC
720672,SF-PA,STIFEL FINANCIAL CORP
720672,SF-PB,STIFEL FINANCIAL CORP
720672,SF-PC,STIFEL FINANCIAL CORP
720672,SF,STIFEL FINANCIAL CORP
720672,SFB,STIFEL FINANCIAL CORP
720762,NIMU,NON INVASIVE MONITORING SYSTEMS INC /FL/
720858,ITIC,INVESTORS TITLE CO
720875,DYNT,DYNATRONICS CORP
721371,CAH,CARDINAL HEALTH INC
721447,CAW,CCA INDUSTRIES INC
721693,CREG,CHINA RECYCLING ENERGY CORP
721994,LKFN,LAKELAND FINANCIAL CORP
722313,NSYS,NORTECH SYSTEMS INC
722572,FKWL,FRANKLIN WIRELESS CORP
722723,HNGR,"HANGER, INC."
722830,IMMU,IMMUNOMEDICS INC
723125,MU,MICRON TECHNOLOGY INC
723188,CBU,"COMMUNITY BANK SYSTEM, INC."
723254,CTAS,CINTAS CORP
723531,PAYX,PAYCHEX INC
723533,LWLW,Longwen Group Corp.
723603,CULP,CULP INC
723612,CAR,"AVIS BUDGET GROUP, INC."
723646,FRAF,FRANKLIN FINANCIAL SERVICES CORP /PA/
723733,MUSS,"MULTI SOLUTIONS II, INC"
724004,MLAB,MESA LABORATORIES INC /CO
724445,BZYR,BURZYNSKI RESEARCH INSTITUTE INC
724571,FRED,FREDS INC
724571,FREDQ,FREDS INC
724742,TPHS,Trinity Place Holdings Inc.
724910,NVEC,NVE CORP /NEW/
725363,CVM,CEL SCI CORP
725394,DFCO,DALRADA FINANCIAL CORP
726293,NBGV,"NewBridge Global Ventures, Inc."
726516,FEPI,FIRST EQUITY PROPERTIES INC
726601,CCBG,CAPITAL CITY BANK GROUP INC
726728,O,REALTY INCOME CORP
726854,CHCO,CITY HOLDING CO
726958,CASY,CASEYS GENERAL STORES INC
727207,AXDX,"Accelerate Diagnostics, Inc"
727273,CDZI,CADIZ INC
727346,GBCS,"GLOBAL HEALTHCARE REIT, INC."
727510,ENZN,"ENZON PHARMACEUTICALS, INC."
727634,ISGN,iSign Solutions Inc.
727672,SCIE,SPECTRASCIENCE INC
728385,MEEC,Midwest Energy Emissions Corp.
728387,ISR,"Isoray, Inc."
728447,EVOA,"EVO Transportation & Energy Services, Inc."
728535,JBHT,HUNT J B TRANSPORT SERVICES INC
729580,BELFA,BEL FUSE INC /NJ
729580,BELFB,BEL FUSE INC /NJ
729986,UBSI,UNITED BANKSHARES INC/WV
730255,CAMP,CalAmp Corp.
730263,THO,THOR INDUSTRIES INC
730272,RGEN,REPLIGEN CORP
730349,TOFB,TOFUTTI BRANDS INC
730464,ATGE,Adtalem Global Education Inc.
730669,FCIC,FCCC INC
730708,SBCF,SEACOAST BANKING CORP OF FLORIDA
731012,HCSG,HEALTHCARE SERVICES GROUP INC
731653,UBCP,UNITED BANCORP INC /OH/
731766,UNH,UNITEDHEALTH GROUP INC
731802,ATO,ATMOS ENERGY CORP
732026,TRT,TRIO-TECH INTERNATIONAL
732417,HBIA,HILLS BANCORPORATION
732712,VZ,VERIZON COMMUNICATIONS INC
732717,T-PA,AT&T INC.
732717,T-PC,AT&T INC.
732717,T,AT&T INC.
732717,TBB,AT&T INC.
732834,CLR,"CONTINENTAL RESOURCES, INC"
733099,RCI,ROGERS COMMUNICATIONS INC
733269,RAMP,"LiveRamp Holdings, Inc."
733337,PWCO,"PwrCor, Inc."
733590,TCI,TRANSCONTINENTAL REALTY INVESTORS INC
736012,INTZ,INTRUSION INC
736744,TGA,TRANSGLOBE ENERGY CORP
736772,CCNE,CNB FINANCIAL CORP/PA
737207,ATRX,"Adhera Therapeutics, Inc."
737468,WASH,WASHINGTON TRUST BANCORP INC
737758,TTC,TORO CO
737875,FKYS,FIRST KEYSTONE CORP
738214,AMTX,"AEMETIS, INC"
739421,CZFS,CITIZENS FINANCIAL SERVICES INC
740260,VTR,"Ventas, Inc."
740663,FLIC,FIRST OF LONG ISLAND CORP
740664,RFIL,R F INDUSTRIES LTD
740806,FMBM,F&M BANK CORP
740971,OPOF,OLD POINT FINANCIAL CORP
741516,AMNB,AMERICAN NATIONAL BANKSHARES INC.
741815,HH,HOOPER HOLMES INC
742112,IVC,INVACARE CORP
742278,RES,RPC INC
743238,SHYF,"SHYFT GROUP, INC."
743238,SPAR,"SHYFT GROUP, INC."
743316,MXIM,MAXIM INTEGRATED PRODUCTS INC
743367,BHB,BAR HARBOR BANKSHARES
743758,CLWD,"CLOUDCOMMERCE, INC."
743988,XLNX,XILINX INC
744187,REX,REX AMERICAN RESOURCES Corp
744218,CLDX,"Celldex Therapeutics, Inc."
744452,APDN,APPLIED DNA SCIENCES INC
744825,AMS,AMERICAN SHARED HOSPITAL SERVICES
745308,JOE,ST JOE CO
745543,ATPT,"All State Properties Holdings, Inc."
745732,ROST,"ROSS STORES, INC."
746210,OBLG,"Oblong, Inc."
746514,NEN,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP
746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
746598,BRC,BRADY CORP
746838,UIS,UNISYS CORP
747540,SPRS,SURGE COMPONENTS INC
748213,NSAT,Norsat International Inc.
748268,RCAT,"Red Cat Holdings, Inc."
748592,NTN,NTN BUZZTIME INC
749038,CCUR,"CCUR Holdings, Inc."
749098,MGA,MAGNA INTERNATIONAL INC
749251,IT,GARTNER INC
749647,CLSN,Celsion CORP
749660,ICAD,ICAD INC
750004,SGMS,SCIENTIFIC GAMES CORP
750556,STI,SUNTRUST BANKS INC
750558,QNBC,QNB CORP
750574,AUBN,"AUBURN NATIONAL BANCORPORATION, INC"
750577,HWC,HANCOCK WHITNEY CORP
750577,HWCPZ,HANCOCK WHITNEY CORP
750686,CAC,CAMDEN NATIONAL CORP
751364,NNN-PF,"NATIONAL RETAIL PROPERTIES, INC."
751364,NNN,"NATIONAL RETAIL PROPERTIES, INC."
751365,VIRC,VIRCO MFG CORPORATION
751978,VICR,VICOR CORP
752294,ELST,ELECTRONIC SYSTEMS TECHNOLOGY INC
752642,UMH,"UMH PROPERTIES, INC."
752642,UMH-PB,"UMH PROPERTIES, INC."
752642,UMH-PC,"UMH PROPERTIES, INC."
752642,UMH-PD,"UMH PROPERTIES, INC."
752714,MGRC,MCGRATH RENTCORP
753308,NEE,NEXTERA ENERGY INC
753308,NEE-PO,NEXTERA ENERGY INC
754811,GROW,U S GLOBAL INVESTORS INC
755001,UTL,UNITIL CORP
756894,GOLD,BARRICK GOLD CORP
757011,USG,USG CORP
758743,VIDE,VIDEO DISPLAY CORP
758938,QBAK,QUALSTAR CORP
759944,CFG,CITIZENS FINANCIAL GROUP INC/RI
759944,CFG-PD,CITIZENS FINANCIAL GROUP INC/RI
759944,CFG-PE,CITIZENS FINANCIAL GROUP INC/RI
759999,CTYI,CENTENARY INTERNATIONAL CORP
760498,BANF,BANCFIRST CORP /OK/
761238,RADA,RADA ELECTRONIC INDUSTRIES LTD
761648,CDR,"CEDAR REALTY TRUST, INC."
761648,CDR-PB,"CEDAR REALTY TRUST, INC."
761648,CDR-PC,"CEDAR REALTY TRUST, INC."
763532,LYTS,LSI INDUSTRIES INC
763563,CHMG,CHEMUNG FINANCIAL CORP
763744,LCII,LCI INDUSTRIES
763901,BPOP,POPULAR INC
763907,FUNC,FIRST UNITED CORP/MD/
764038,SSB,SOUTH STATE Corp
764065,CLF,CLEVELAND-CLIFFS INC.
764180,MO,"ALTRIA GROUP, INC."
